Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Purchase Year,Purchase Month,Response Duration (hrs)
34,1,18,2,7,0,3,3,5,2021,10,-2.316666666666667
67,2,3,4,14,0,2,3,3,2021,12,4.85
43,0,7,1,13,0,0,3,3,2021,9,-10.1
18,0,14,0,0,0,1,2,1,2020,7,4.733333333333333
44,1,38,0,6,0,1,0,5,2020,6,19.716666666666665
70,1,35,4,15,0,2,1,4,2021,9,20.9
44,2,28,1,5,0,0,2,2,2021,12,-7.816666666666666
44,1,31,0,9,0,0,2,5,2020,11,5.55
65,2,34,0,15,0,0,0,5,2020,11,0.5333333333333333
31,1,27,3,6,0,2,2,3,2021,6,9.733333333333333
69,1,19,3,6,0,2,1,2,2020,8,4.383333333333334
31,2,11,1,1,0,3,2,3,2020,9,-4.516666666666667
65,1,3,4,4,0,1,3,3,2020,9,-8.55
41,2,12,2,13,0,2,1,1,2021,12,7.266666666666667
20,0,20,0,3,0,3,3,5,2021,1,-1.75
29,0,32,1,8,0,3,3,1,2021,12,-4.25
29,0,25,1,0,0,1,0,1,2021,11,10.083333333333334
33,1,3,1,0,0,3,3,3,2021,6,3.1
20,0,10,4,8,0,0,1,2,2021,7,11.5
54,0,39,4,0,0,1,2,1,2021,10,-6.683333333333334
33,2,33,0,14,0,0,2,1,2020,11,10.35
64,2,9,3,4,0,1,1,1,2020,4,4.8
30,2,28,2,12,0,0,3,2,2021,7,7.983333333333333
52,1,6,3,14,0,2,1,3,2021,4,-0.9
70,0,10,4,6,0,1,2,3,2021,11,-9.366666666666667
27,2,1,2,11,0,2,1,2,2020,9,2.5166666666666666
68,2,0,3,5,0,2,0,5,2020,10,-8.466666666666667
31,1,4,1,8,0,3,1,5,2020,12,4.633333333333334
60,1,34,1,4,0,1,1,4,2021,4,-12.55
35,2,3,0,15,0,2,3,3,2021,2,-0.43333333333333335
51,2,34,3,14,0,3,3,5,2021,8,-17.616666666666667
54,0,14,3,11,0,1,3,4,2020,12,1.5833333333333333
56,0,13,4,5,0,0,2,1,2021,12,-0.3
26,0,11,0,8,0,3,0,2,2021,3,-0.4
56,2,4,4,11,0,0,0,5,2021,8,7.633333333333334
64,1,34,2,1,0,2,3,4,2021,1,8.683333333333334
45,1,17,2,15,0,3,2,4,2021,3,3.55
57,1,23,3,1,0,3,3,3,2020,7,-8.3
58,0,0,0,13,0,3,1,5,2020,3,-10.133333333333333
20,2,27,4,11,0,1,3,3,2021,5,17.2
51,2,21,0,1,0,1,3,1,2020,11,0.7
50,1,38,3,7,0,3,1,5,2020,4,5.633333333333334
43,2,41,0,14,0,1,0,1,2020,2,0.36666666666666664
44,0,35,0,5,0,3,0,4,2020,7,-8.983333333333333
38,0,34,0,13,0,3,2,4,2020,4,11.433333333333334
22,1,21,4,4,0,1,2,3,2021,6,-0.06666666666666667
24,1,34,2,1,0,2,0,4,2020,5,8.683333333333334
56,0,15,4,4,0,2,0,1,2021,12,-0.6
45,2,16,4,11,0,1,2,3,2020,4,-11.366666666666667
46,2,17,1,1,0,1,3,1,2020,9,-7.983333333333333
55,0,25,3,5,0,2,1,3,2021,12,-17.433333333333334
30,1,19,2,10,0,0,0,5,2020,5,-2.816666666666667
20,0,40,4,12,0,0,3,3,2021,7,0.08333333333333333
30,0,1,3,12,0,3,3,2,2021,1,6.15
28,1,11,4,0,0,2,2,5,2021,3,7.433333333333334
49,0,11,1,0,0,1,2,3,2020,9,1.7166666666666666
20,1,3,3,4,0,2,0,3,2021,4,0.16666666666666666
29,0,33,4,14,0,2,3,1,2021,6,3.8333333333333335
28,1,3,4,12,0,2,3,2,2021,8,-3.85
26,0,8,0,3,0,2,3,4,2020,3,-3.466666666666667
53,2,8,2,13,0,0,3,3,2021,1,-17.1
55,0,6,4,5,0,3,0,5,2020,12,-3.933333333333333
59,2,35,1,3,0,0,1,3,2021,3,-11.566666666666666
30,2,2,4,4,0,3,0,3,2021,2,-1.1
68,1,30,0,14,0,2,1,1,2021,7,-4.7
56,2,7,2,14,0,3,0,3,2021,12,6.983333333333333
42,2,15,2,8,0,1,2,4,2020,10,-6.6
45,2,21,2,1,0,1,0,4,2020,12,-0.9166666666666666
60,0,41,2,0,0,3,2,5,2020,10,11.483333333333333
56,0,9,3,12,0,2,2,5,2021,5,-18.916666666666668
48,2,35,4,3,0,3,1,3,2020,1,1.4166666666666667
24,1,16,4,5,0,3,2,3,2020,3,5.133333333333334
27,0,13,4,3,0,1,3,2,2021,7,-12.516666666666667
22,1,29,1,7,0,3,1,2,2020,10,5.55
29,0,14,1,3,0,3,1,5,2020,10,6.283333333333333
54,2,29,4,9,0,1,0,2,2020,2,18.816666666666666
55,1,8,4,1,0,0,3,3,2021,8,-8.183333333333334
70,1,41,3,7,0,3,0,1,2021,3,-9.633333333333333
31,1,40,0,10,0,0,0,3,2021,4,-6.45
52,2,11,4,1,0,0,2,1,2020,10,-3.3833333333333333
30,0,15,1,6,0,3,1,1,2020,11,5.066666666666666
61,0,3,1,0,0,0,3,3,2021,12,1.4
56,2,16,0,11,0,0,0,1,2020,3,-13.333333333333334
22,2,34,3,8,0,3,1,3,2021,5,3.066666666666667
32,2,2,3,3,0,2,1,5,2020,1,0.35
67,2,5,2,1,0,2,0,4,2020,5,18.333333333333332
51,2,11,4,5,0,2,3,5,2021,11,1.25
20,2,1,2,6,0,2,3,1,2020,12,0.8
62,2,34,3,6,0,2,2,4,2020,12,4.316666666666666
21,1,3,0,15,0,0,0,2,2021,8,5.983333333333333
61,1,16,2,8,0,0,2,5,2021,7,6.05
30,2,6,0,11,0,3,3,4,2020,1,5.016666666666667
24,0,18,1,9,0,0,3,5,2021,3,-8.4
57,0,20,2,4,0,0,3,2,2021,3,-0.08333333333333333
33,2,41,3,14,0,3,2,4,2020,12,-11.866666666666667
56,1,23,2,2,0,0,2,2,2021,4,-1.6666666666666667
52,1,6,4,4,0,0,2,3,2021,12,6.216666666666667
41,1,6,3,9,0,1,0,1,2020,6,-10.6
68,2,38,1,14,0,1,0,5,2021,8,18.983333333333334
39,0,18,3,1,0,3,0,5,2021,2,6.2
22,0,11,3,6,0,3,0,1,2020,10,4.133333333333334
27,0,14,3,13,0,2,1,4,2021,11,-9.216666666666667
70,2,16,4,6,0,0,1,4,2021,6,-7.0
55,2,19,0,2,0,3,2,1,2021,1,-0.5
55,1,11,1,15,0,2,3,4,2021,3,-0.55
19,0,35,3,11,0,3,0,3,2020,9,12.766666666666667
38,0,26,2,6,0,1,2,1,2020,3,5.366666666666666
39,2,16,2,12,0,0,2,2,2020,9,13.4
69,1,0,3,1,0,1,3,4,2020,5,19.066666666666666
34,1,34,4,0,0,2,0,4,2020,4,-2.1333333333333333
38,2,21,2,13,0,0,3,2,2020,11,-9.483333333333333
70,1,11,1,8,0,0,1,4,2020,2,-10.383333333333333
42,1,33,0,12,0,0,1,1,2021,6,1.8166666666666667
57,2,25,4,0,0,2,1,1,2021,10,5.483333333333333
68,0,36,0,9,0,0,2,2,2021,2,-3.966666666666667
47,1,16,0,8,0,2,3,2,2020,3,16.716666666666665
37,2,26,3,0,0,0,1,5,2020,8,-12.683333333333334
61,0,11,4,12,0,2,0,3,2021,6,16.816666666666666
18,0,21,2,1,0,1,2,4,2020,5,0.26666666666666666
27,0,21,1,12,0,0,1,3,2021,11,-10.616666666666667
44,2,2,4,2,0,2,0,1,2021,10,-3.183333333333333
19,1,8,0,5,0,0,2,5,2021,2,-2.6333333333333333
70,1,8,3,2,0,2,1,5,2021,5,3.6
27,1,27,0,7,0,1,2,5,2021,12,2.15
57,2,39,0,5,0,1,3,4,2021,1,2.6
59,0,34,0,13,0,2,3,5,2021,1,-4.433333333333334
59,1,26,0,1,0,3,2,1,2020,12,-18.933333333333334
19,1,31,1,13,0,2,1,3,2020,6,2.1166666666666667
62,0,41,0,8,0,0,2,1,2021,2,-14.966666666666667
20,2,29,1,9,0,2,3,5,2020,1,-17.7
37,1,36,3,7,0,0,3,5,2021,11,-12.6
38,1,38,3,13,0,1,1,5,2021,4,-16.85
47,0,32,1,4,0,2,3,1,2021,2,-4.7
53,1,15,3,13,0,0,0,4,2020,2,-3.2666666666666666
26,1,34,2,14,0,1,1,5,2020,6,-5.05
42,1,26,2,1,0,3,0,3,2021,1,-5.666666666666667
48,2,26,0,12,0,1,1,5,2020,12,9.216666666666667
44,0,34,2,14,0,0,0,4,2021,6,-3.6166666666666667
30,0,22,2,1,0,1,1,3,2020,3,-5.566666666666666
29,1,7,1,7,0,1,1,2,2021,4,9.766666666666667
56,0,3,3,9,0,0,1,2,2020,1,-5.066666666666666
68,0,20,0,7,0,2,0,1,2020,2,7.566666666666666
41,0,1,4,3,0,0,1,4,2020,6,-8.5
57,2,26,1,9,0,1,0,4,2021,4,1.5666666666666667
41,1,26,1,13,0,1,1,1,2020,11,16.6
21,2,30,1,11,0,0,2,1,2020,12,4.516666666666667
25,1,29,3,1,0,1,1,2,2021,5,-1.0166666666666666
51,2,10,1,13,0,1,2,3,2021,7,-15.283333333333333
52,1,2,3,0,0,0,0,5,2020,11,-11.783333333333333
40,1,18,2,8,0,3,3,4,2020,3,1.1
53,1,32,3,4,0,3,1,1,2021,4,-1.7666666666666666
64,1,20,0,3,0,2,1,1,2021,12,-2.6
46,0,15,1,9,0,0,1,1,2021,5,-19.633333333333333
51,0,21,1,8,0,2,0,3,2020,11,-3.6333333333333333
26,1,9,4,5,0,1,0,2,2020,2,13.616666666666667
53,0,40,3,6,0,2,0,2,2020,6,-2.9
58,1,36,4,4,0,1,3,3,2021,6,-12.7
65,1,21,2,6,0,3,2,4,2020,9,-7.133333333333334
24,2,18,0,13,0,2,1,4,2020,8,-3.3
45,0,13,4,12,0,2,1,1,2020,6,5.15
35,1,23,0,10,0,2,3,3,2020,4,-1.15
38,1,37,2,4,0,1,2,5,2021,10,-9.516666666666667
46,1,33,0,3,0,2,1,2,2021,7,-11.716666666666667
45,1,31,0,12,0,3,2,4,2020,4,4.583333333333333
20,2,6,2,7,0,0,2,2,2021,4,-1.3333333333333333
26,0,24,4,2,0,0,1,4,2021,7,4.2
30,2,24,3,5,0,0,0,5,2020,10,-2.7
28,1,22,3,14,0,3,2,3,2020,8,-18.633333333333333
69,2,31,1,3,0,3,0,1,2020,7,-5.366666666666666
33,0,35,3,13,0,1,3,1,2021,9,-8.533333333333333
59,1,33,0,0,0,0,0,5,2020,2,0.6666666666666666
68,1,38,0,0,0,2,1,2,2021,5,-12.85
51,0,8,4,15,0,1,2,4,2020,5,8.9
63,1,30,1,15,0,1,0,4,2021,11,-1.05
44,1,8,2,15,0,2,0,3,2021,10,-5.166666666666667
37,1,39,0,10,0,1,3,2,2021,7,-6.166666666666667
59,1,40,4,1,0,0,2,2,2021,6,7.016666666666667
68,0,1,3,7,0,1,0,3,2020,2,12.983333333333333
40,0,32,1,12,0,3,1,2,2021,8,4.75
50,2,7,4,11,0,2,0,5,2021,8,14.583333333333334
60,0,27,4,13,0,2,2,2,2020,8,9.55
23,1,23,4,3,0,2,1,5,2021,1,-14.666666666666666
19,2,9,1,10,0,0,1,1,2020,10,2.3833333333333333
67,1,4,4,13,0,2,0,5,2020,7,-8.883333333333333
19,1,16,3,10,0,0,2,4,2021,12,4.55
64,0,21,1,12,0,2,3,2,2021,6,-10.95
56,2,14,0,8,0,1,1,2,2021,12,-10.883333333333333
43,2,16,4,3,0,3,1,5,2021,12,-16.466666666666665
42,2,6,4,6,0,1,0,1,2021,1,4.216666666666667
26,2,21,1,6,0,1,1,1,2020,7,13.75
38,1,11,4,3,0,3,3,3,2021,12,14.966666666666667
46,0,28,1,5,0,1,2,4,2020,3,2.4166666666666665
42,1,18,2,14,0,3,1,1,2020,10,7.383333333333334
68,1,19,3,4,0,0,0,1,2021,3,3.95
52,2,3,3,12,0,1,1,5,2021,10,-3.15
28,0,40,1,14,0,3,3,3,2021,5,-6.95
68,1,41,4,0,0,1,3,3,2021,5,13.85
18,2,32,3,10,0,1,3,5,2021,9,-10.533333333333333
44,0,13,4,6,0,0,1,2,2021,5,-11.933333333333334
51,1,5,3,3,0,2,0,4,2021,11,4.983333333333333
62,2,35,4,10,0,1,1,2,2020,5,-5.05
45,1,17,2,4,0,3,2,3,2021,2,3.0166666666666666
40,0,0,1,14,0,1,0,4,2020,8,3.0
46,0,30,1,14,0,3,0,5,2020,2,15.2
54,0,14,1,3,0,1,1,3,2020,8,20.966666666666665
64,1,5,0,8,0,0,1,2,2021,11,-0.95
37,2,15,3,1,0,2,0,2,2021,9,-15.6
68,0,41,4,14,0,1,1,2,2020,2,-13.15
45,2,10,3,5,0,0,0,2,2021,3,-2.6666666666666665
34,1,22,3,6,0,1,2,5,2020,2,-1.5166666666666666
69,1,18,1,2,0,0,1,1,2021,3,10.533333333333333
40,1,27,1,13,0,1,2,2,2021,9,-1.4166666666666667
23,1,7,0,15,0,0,2,2,2020,2,-14.216666666666667
69,1,39,1,2,0,1,1,5,2021,12,8.95
22,0,28,0,11,0,3,1,3,2021,11,3.95
60,1,25,3,7,0,2,0,3,2020,6,4.016666666666667
20,2,18,2,11,0,1,3,5,2020,7,0.16666666666666666
27,1,38,3,0,0,0,0,5,2020,2,7.833333333333333
63,1,29,2,5,0,3,3,2,2020,8,5.216666666666667
23,1,29,4,5,0,3,3,2,2021,2,-1.6333333333333333
38,2,28,2,5,0,0,1,3,2020,4,2.283333333333333
27,1,12,0,11,0,3,2,3,2020,10,-12.7
36,1,40,4,11,0,1,2,2,2020,3,-6.1
61,0,32,3,7,0,2,3,1,2021,4,-2.3333333333333335
25,2,24,0,3,0,3,2,1,2020,11,7.166666666666667
53,2,24,3,11,0,3,0,2,2021,9,-7.35
31,0,23,4,4,0,2,1,5,2020,1,10.4
48,2,8,1,15,0,3,1,5,2021,9,-2.183333333333333
20,2,2,1,14,0,0,3,4,2020,10,1.25
60,2,12,4,12,0,0,3,1,2021,6,-6.183333333333334
27,2,8,0,6,0,1,2,5,2021,3,-12.933333333333334
50,2,41,4,2,0,1,3,2,2021,5,-7.433333333333334
24,2,5,3,8,0,1,1,1,2020,2,7.116666666666666
24,2,41,4,0,0,2,0,5,2020,8,-13.216666666666667
54,2,3,3,10,0,2,3,5,2020,12,3.1333333333333333
22,1,40,1,12,0,3,1,4,2021,7,-1.4833333333333334
35,0,5,4,1,0,3,0,5,2020,9,-9.4
23,2,39,4,11,0,1,2,4,2020,3,9.683333333333334
50,0,1,2,13,0,2,3,4,2020,4,12.1
56,2,23,3,4,0,0,2,1,2021,9,2.566666666666667
60,0,1,3,8,0,0,3,3,2020,8,-1.2833333333333334
39,2,37,3,10,0,2,0,4,2021,3,-7.95
45,2,34,0,7,0,1,3,3,2020,5,-11.866666666666667
29,0,38,1,15,0,3,3,5,2021,11,-4.85
51,2,12,3,5,0,0,3,1,2021,6,8.883333333333333
34,2,10,1,2,0,2,1,5,2021,1,5.1
59,0,1,1,0,0,1,0,1,2021,11,16.033333333333335
65,0,37,1,0,0,1,2,4,2021,3,-2.1666666666666665
57,0,21,0,5,0,3,3,3,2020,10,-11.033333333333333
38,1,17,3,13,0,0,1,5,2021,3,-5.133333333333334
33,1,28,0,1,0,3,1,4,2020,9,3.566666666666667
63,0,28,2,12,0,0,3,1,2020,2,-3.1666666666666665
69,0,28,4,5,0,0,1,1,2021,3,-16.066666666666666
55,0,15,3,4,0,3,0,5,2021,8,-11.55
57,1,17,3,12,0,3,2,3,2020,12,10.65
32,1,40,2,15,0,2,1,3,2020,3,-0.21666666666666667
22,1,24,4,13,0,3,1,3,2020,1,13.65
44,0,18,0,8,0,0,1,3,2020,12,-9.15
53,2,2,2,8,0,3,1,3,2020,2,-4.9
19,2,24,4,1,0,3,1,4,2020,11,2.25
52,2,18,3,11,0,1,3,4,2020,2,20.45
50,2,4,3,9,0,3,2,2,2021,7,6.716666666666667
55,0,22,1,13,0,3,3,2,2021,7,3.0833333333333335
41,1,26,3,3,0,2,0,1,2021,2,10.233333333333333
58,2,13,1,0,0,1,1,2,2020,9,-15.816666666666666
25,0,15,2,9,0,0,3,4,2021,7,-0.5333333333333333
30,1,36,4,13,0,2,1,5,2021,6,3.1
45,0,25,4,6,0,0,0,2,2021,6,-0.23333333333333334
28,2,1,4,15,0,0,1,5,2021,12,9.116666666666667
36,2,15,2,7,0,3,3,4,2020,6,-12.2
49,2,34,0,11,0,0,3,2,2021,7,-2.783333333333333
65,2,19,1,14,0,0,1,5,2020,6,-8.35
60,1,14,1,13,0,2,0,5,2021,5,12.883333333333333
18,0,0,4,11,0,1,0,3,2020,6,-12.733333333333333
49,2,26,4,15,0,2,3,4,2020,7,-8.216666666666667
29,2,19,3,0,0,1,3,2,2021,10,-3.85
26,2,5,0,12,0,2,1,1,2020,6,9.066666666666666
27,1,40,1,14,0,2,3,4,2020,8,-4.75
49,0,28,4,8,0,2,3,4,2021,10,-1.2
66,2,9,4,7,0,3,1,4,2021,6,-0.7833333333333333
29,2,41,3,5,0,0,2,1,2021,1,5.366666666666666
63,1,23,1,14,0,3,0,5,2020,9,5.05
68,1,13,3,3,0,2,0,5,2021,7,-12.1
39,1,37,4,6,0,0,3,3,2020,11,-1.85
59,1,2,0,11,0,0,3,3,2021,3,4.233333333333333
33,1,2,3,15,0,2,2,2,2021,12,-21.216666666666665
39,2,7,1,2,0,1,0,2,2021,7,12.416666666666666
19,0,2,3,6,0,2,3,5,2020,4,-7.366666666666666
43,1,37,4,14,0,2,2,5,2020,4,-2.5166666666666666
37,1,25,1,12,0,3,2,1,2021,11,1.3333333333333333
65,0,17,4,4,0,3,0,1,2020,8,-17.45
61,2,39,4,9,0,3,2,3,2020,11,7.45
55,1,17,2,8,0,1,3,5,2020,3,9.033333333333333
18,2,31,2,2,0,0,2,5,2021,3,-7.45
34,2,30,3,0,0,3,2,2,2020,12,-8.633333333333333
39,1,36,1,2,0,0,2,3,2021,10,-15.633333333333333
23,0,12,3,3,0,3,1,4,2020,2,3.2
48,2,34,4,15,0,3,0,2,2021,12,-6.933333333333334
51,1,2,3,13,0,0,0,4,2021,8,1.75
41,0,40,3,3,0,0,2,4,2021,5,-12.933333333333334
51,1,37,4,7,0,3,1,4,2020,12,-13.1
54,0,20,3,2,0,3,3,2,2020,1,-7.3
61,2,37,4,14,0,2,0,1,2021,10,13.233333333333333
52,1,23,2,0,0,3,1,3,2020,9,6.25
60,2,5,4,15,0,2,1,5,2021,9,2.2666666666666666
21,2,24,4,12,0,0,0,4,2021,1,-14.233333333333333
25,2,33,1,4,0,2,1,1,2021,4,14.783333333333333
42,1,13,1,5,0,1,1,3,2020,5,13.033333333333333
67,2,9,1,9,0,2,1,3,2020,9,-2.966666666666667
62,1,22,4,13,0,2,2,4,2021,9,-16.4
33,2,18,1,6,0,0,1,2,2021,7,-6.45
60,1,41,4,15,0,2,3,5,2021,1,-14.516666666666667
22,0,1,0,15,0,0,3,1,2020,9,7.9
53,0,38,3,3,0,3,1,4,2020,7,-2.2333333333333334
24,1,26,1,14,0,3,2,5,2020,12,-2.933333333333333
42,0,7,3,0,0,0,2,4,2020,1,-6.5
66,2,25,3,14,0,3,2,4,2020,8,0.5166666666666667
53,0,39,0,8,0,2,0,3,2020,7,-0.8666666666666667
22,1,34,4,3,0,1,2,3,2020,10,3.183333333333333
65,1,8,3,15,0,2,0,4,2020,5,19.15
27,2,9,4,11,0,1,1,1,2020,3,7.633333333333334
33,0,25,2,0,0,0,2,3,2021,5,-3.5
41,2,34,3,1,0,0,2,1,2021,11,-2.933333333333333
32,0,0,0,9,0,0,2,2,2021,7,-2.25
60,2,6,0,9,0,1,3,3,2021,12,-2.283333333333333
25,2,27,4,5,0,2,0,5,2021,5,-13.283333333333333
37,0,4,2,13,0,1,0,2,2021,7,-1.85
38,0,39,1,10,0,0,1,3,2020,6,2.3
57,0,27,1,9,0,3,2,3,2021,1,8.183333333333334
49,1,17,1,9,0,3,0,5,2020,3,9.916666666666666
21,0,22,1,12,0,3,3,5,2021,9,15.9
18,2,3,4,3,0,1,1,1,2020,10,-0.16666666666666666
24,1,8,3,11,0,2,1,2,2021,1,4.583333333333333
43,0,19,4,8,0,2,1,4,2021,4,-12.066666666666666
63,2,9,4,1,0,3,0,5,2021,1,7.216666666666667
39,0,34,4,4,0,1,3,5,2020,3,-2.2666666666666666
35,2,19,0,12,0,3,0,2,2021,12,-3.7666666666666666
27,2,35,4,5,0,3,1,3,2020,3,10.683333333333334
51,0,26,2,1,0,2,2,4,2020,5,1.8166666666666667
27,0,29,2,10,0,3,2,3,2020,5,-13.433333333333334
56,0,4,0,1,0,1,3,4,2021,6,12.433333333333334
49,1,25,2,4,0,2,0,4,2020,9,1.3833333333333333
40,0,8,2,14,0,1,1,4,2021,10,-0.55
63,0,11,3,0,0,0,0,1,2020,3,18.516666666666666
39,0,35,2,12,0,0,2,2,2020,7,-3.35
60,0,33,0,5,0,2,3,2,2020,1,-1.0666666666666667
65,2,9,1,12,0,0,1,2,2020,4,4.266666666666667
26,0,5,2,4,0,1,0,4,2020,3,-11.4
45,2,17,3,10,0,1,0,3,2021,5,0.06666666666666667
24,2,23,4,2,0,3,2,3,2021,9,-6.216666666666667
35,2,4,3,9,0,2,2,1,2020,4,3.95
57,2,19,0,5,0,2,2,3,2021,2,2.2666666666666666
61,1,26,0,3,0,2,0,3,2021,9,4.116666666666666
55,1,20,0,5,0,0,0,3,2021,8,5.15
70,0,30,0,7,0,2,1,2,2020,6,15.75
38,2,21,0,4,0,2,0,5,2020,9,-0.6333333333333333
29,1,24,3,15,0,0,2,3,2021,5,11.483333333333333
48,0,18,4,1,0,3,3,4,2020,12,-8.266666666666667
63,0,35,4,5,0,3,3,1,2021,12,14.45
68,0,26,0,6,0,3,1,1,2020,10,4.15
48,2,21,1,14,0,2,2,4,2021,5,9.6
57,0,40,4,4,0,1,3,1,2020,6,-1.55
70,1,28,4,15,0,1,1,2,2020,6,1.6833333333333333
67,0,9,4,13,0,1,1,5,2020,12,-13.85
29,1,20,1,6,0,2,2,2,2020,2,-9.183333333333334
33,2,20,4,13,0,0,1,1,2021,1,-12.533333333333333
48,1,0,0,8,0,1,3,2,2021,8,-19.133333333333333
61,0,28,3,3,0,2,1,5,2020,7,-1.2833333333333334
46,1,33,4,0,0,3,1,2,2021,3,2.9833333333333334
38,0,32,2,14,0,1,2,2,2020,12,-7.633333333333334
39,2,5,3,11,0,0,3,3,2020,7,-9.233333333333333
67,1,33,0,15,0,3,0,1,2020,4,-16.5
39,0,11,1,12,0,2,1,1,2020,4,-12.716666666666667
58,0,18,3,7,0,0,2,2,2021,11,3.2666666666666666
19,2,3,1,9,0,2,1,4,2020,9,3.85
69,0,30,0,4,0,0,2,1,2020,12,-11.883333333333333
22,1,22,3,2,0,3,3,4,2021,6,-6.95
45,0,20,4,9,0,1,0,2,2021,11,-1.2333333333333334
45,2,27,0,12,0,1,1,3,2021,12,-5.25
54,1,19,3,6,0,1,1,4,2021,6,11.4
31,1,1,0,3,0,1,2,3,2020,6,-12.066666666666666
38,1,38,1,1,0,3,2,4,2021,2,-13.966666666666667
47,0,2,2,10,0,0,3,1,2020,10,-1.2333333333333334
45,1,21,0,8,0,3,2,2,2020,12,5.683333333333334
43,0,12,1,9,0,3,0,1,2021,11,-19.066666666666666
65,1,17,3,15,0,1,2,1,2021,7,12.983333333333333
23,2,34,1,13,0,1,0,4,2021,1,21.5
65,2,22,1,11,0,3,1,2,2021,4,6.4
35,0,12,2,13,0,1,2,2,2020,2,-10.65
52,1,8,0,3,0,3,3,5,2021,6,3.7666666666666666
20,1,21,1,1,0,1,3,2,2020,6,-18.3
63,1,22,4,5,0,1,2,3,2020,2,4.766666666666667
36,0,18,3,12,0,3,0,2,2020,12,1.0833333333333333
33,0,40,1,7,0,0,0,3,2020,4,-2.05
37,0,8,2,5,0,3,0,5,2020,8,-8.666666666666666
52,2,28,0,1,0,1,0,5,2021,8,-19.75
52,2,34,0,1,0,0,3,3,2020,7,-0.43333333333333335
35,0,41,3,0,0,1,0,4,2020,6,18.483333333333334
61,2,0,4,2,0,2,3,3,2021,3,21.033333333333335
45,1,33,2,14,0,3,0,5,2021,9,1.8
25,1,34,0,13,0,0,1,2,2021,8,2.2333333333333334
50,2,3,3,10,0,1,0,3,2020,8,-2.6
33,1,40,4,7,0,1,0,1,2021,9,1.55
24,0,33,4,0,0,0,2,5,2021,11,-1.8833333333333333
24,2,38,0,15,0,1,1,2,2021,12,-18.1
38,0,23,0,14,0,2,2,4,2020,7,9.1
50,2,40,2,11,0,3,3,4,2021,11,3.2666666666666666
65,2,14,3,14,0,2,1,4,2021,10,-10.75
53,1,16,2,6,0,3,2,1,2020,6,-15.316666666666666
69,1,5,0,1,0,3,0,1,2021,5,1.8
48,0,25,1,8,0,3,2,3,2021,6,0.55
48,1,36,2,2,0,1,3,3,2020,3,6.183333333333334
66,2,19,1,7,0,3,1,4,2020,10,12.666666666666666
23,1,24,4,13,0,3,0,2,2020,9,-13.516666666666667
69,0,1,4,10,0,0,0,4,2021,11,0.18333333333333332
62,0,26,3,15,0,1,0,2,2021,9,8.716666666666667
68,0,24,1,12,0,0,2,1,2020,2,5.233333333333333
18,1,6,2,15,0,2,3,3,2020,4,18.2
68,2,30,1,0,0,1,3,5,2020,2,-19.65
21,0,26,0,5,0,0,0,4,2020,6,6.5
58,1,0,3,0,0,3,0,5,2021,3,11.216666666666667
44,2,30,3,8,0,1,0,3,2021,11,-6.916666666666667
29,1,33,2,6,0,0,2,3,2021,4,-10.783333333333333
29,1,17,3,8,0,3,1,1,2020,12,-8.35
38,0,37,2,8,0,3,0,5,2021,1,1.95
66,1,29,4,0,0,3,1,4,2020,12,0.6
69,1,4,4,3,0,0,3,3,2021,10,-9.966666666666667
67,2,3,2,15,0,0,0,1,2021,9,2.0833333333333335
65,0,23,2,8,0,2,0,3,2020,11,0.5
39,2,32,1,12,0,0,1,5,2020,12,13.2
52,2,22,1,2,0,2,1,3,2020,11,17.566666666666666
44,2,15,2,14,0,2,1,1,2020,11,-6.45
51,2,32,2,12,0,2,0,1,2020,4,-0.8
30,1,11,2,0,0,2,3,5,2021,6,4.25
24,2,10,4,11,0,2,1,3,2020,8,5.366666666666666
18,1,35,0,2,0,2,3,3,2020,1,-10.833333333333334
50,1,38,2,10,0,1,3,2,2020,8,-12.916666666666666
37,0,37,2,4,0,2,1,3,2021,2,2.1166666666666667
33,2,21,2,2,0,3,3,4,2020,9,-2.966666666666667
20,2,12,4,9,0,3,2,3,2021,5,-4.7
30,0,41,3,13,0,0,2,4,2020,12,-14.333333333333334
48,2,0,0,14,0,3,3,4,2020,7,1.7
47,0,9,0,4,0,1,1,2,2020,1,-1.2833333333333334
18,2,34,0,6,0,2,3,3,2021,12,4.783333333333333
49,0,33,1,2,0,0,3,5,2021,4,1.05
63,2,24,2,13,0,0,2,5,2020,8,4.466666666666667
40,2,20,2,11,0,3,1,2,2020,4,11.8
58,2,8,0,2,0,0,1,2,2021,8,3.1333333333333333
39,1,7,1,13,0,3,1,3,2020,7,-8.75
46,2,7,0,8,0,0,2,1,2021,7,-9.65
45,1,1,3,4,0,0,3,2,2020,9,-19.783333333333335
44,0,7,1,5,0,3,2,3,2020,6,-4.7
26,0,3,1,5,0,1,3,3,2021,10,3.65
34,0,4,4,3,0,0,0,5,2020,4,-6.483333333333333
39,0,16,0,6,0,3,2,1,2020,1,2.45
32,0,21,4,10,0,2,1,4,2021,2,-7.65
48,1,23,0,15,0,2,0,2,2021,1,14.35
33,1,14,3,0,0,2,2,5,2021,12,13.1
23,0,39,1,9,0,0,1,2,2020,2,2.683333333333333
69,0,16,3,10,0,2,2,5,2020,10,-7.716666666666667
43,0,32,3,9,0,0,1,4,2021,4,-10.05
